cantorId,genre,musicaNome,lyrics
2,laura-pausini,Nel Blu Dipinto Di Blu (feat. Eros Ramazotti),"Penso che un sogno così non ritorni mai più. Mi dipingevo le mani e la faccia di blu. Poi d'improviso venivo dal vento rapito. E incominciavo a volare nel cielo infinito. Volare, oh, oh!. Cantare, oh, oh, oh, oh!. Nel blu, dipinto di blu. Felice di stare lassù. E volavo volavo felice più in alto del sole ed ancora più su. Mentre il mondo pian piano spariva lontano laggiù. Una musica dolce suonava soltanto per me. Volare, oh, oh!. Cantare, oh, oh, oh, oh!. Nel blu, dipinto di blu. Felice di stare lassù. Ma tutti sogni nell'alba svaniscon perché. Quando tramonta, la luna li porta con sé. Ma io continuo a sognare negli occhi tuoi belli. Che sono blu come un cielo trapunto di stelle. Volare, oh, oh!. Cantare, oh, oh, oh, oh!. Nel blu degli occhi tuoi blu. Felice di stare quaggiù. E continuo a volare felice più in alto del sole ed ancora più su. Mentre il mondo pian piano scompare negli occhi tuoi blu. La tua voce è una musica dolce che suona per me. Volare, oh, oh!. Cantare, oh, oh, oh, oh!. Nel blu degli occhi tuoi blu. Felice di stare quaggiù. Nel blu degli occhi tuoi blu. Felice di stare quaggiù. Con te!"
2,laura-pausini,Nel Modo Più Sincero Che C'è,"io non chiedo niente. più di quel che ho. è così evidente. che m’illumino. parlandoti. dei miei progetti che sono i tuoi. a tutti gli effetti. uguali a noi. che siamo qui. a dividere ogni cosa io e te. nel modo più sincero che c’è. convinti che. non può esistere. un tempo limite qui. e questa volta è così. tutto a questo punto. è così facile. sei un valore aggiunto. nel disordine. che c’era in me. nei miei difetti che sono i tuoi. per tutti gli aspetti. uguali a noi. che siamo qui. a difendere ogni cosa io e te. nel modo più sincero che c’è. convinti che. non può esistere. un tempo limite qui. e questa volta è così. e questa volta è così, è così. un amore pieno e importante. infi nito presente. questa volta è così. è per te. nel modo più sincero che c’è. convinti che. siamo anime. indivisibili qui. e questa volta è così. io non chiedo niente. più di quel che ho"
2,laura-pausini,Nel Primo Sguardo,"Come quando mi atormento in macchina con te. Perché so che tu sai stare sveglia. Cosí non chiudo i miei cassetti e quando vado via. Perche so che tu non li aprirai. Da subito. Mi fiderò. E semplice è chiaro già. Nel primo sguardo c’è una verità. Dal primo sguardo sento se varrà la pena. Subito, se merità. Non voglio più nascondermi. Nel primo sguardo c’è una verità. Nel primo sguardo so che lo farò. Mi fiderò. Come quando io mi lancio e voglio che sia tu. A preparare il mio paracadute. E senza pose e senza trucco. Mi presento a ti. Perche so che non giudicherai. Da subito. Mi fiderò. E semplice è chiaro già. Nel primo sguardo c’è una verità. Dal primo sguardo sento se varrà la pena. Subito se merità. Non voglio più defendermi. Nel primo sguardo c’è una verità. Dal primo sguardo so che lo farò. Mi fiderò. Subito. So scegliere per me. E amare quel che ho. Capire se c’è un rischio. Tanto poi io rischierò. Tu sai sono così. L'istinto mio è così. Da subito.... Nel primo sguardo c’è una verità. Dal primo sguardo sento se varrà la pena. Subito e semplice. Aspetto un pò. Mai lo so già. Nel primo sguardo c’è una verità. Dal primo sguardo so che lo farò. Mi fiderò. Da subito"
2,laura-pausini,Nella porta accanto,Dalla strada dietro casa. ogni sera arrivi tu. col tuo cane e con la spesa. con il tuo maglione blu. Entri dentro l'ascensore. scusi lei a che piano va? . poi sorridi ed io mi illumino. Guarda come sei. incantevole. sei quello che non da. ne regole ne fragole. mi piaci come sei. un po ingannevole. per questo ti vorrei. e dove sei?. Nella porta accanto. nella porta accanto. Coincidenza che ci sei. perche' io non mi accontento. quasi mai. ma io ti osservo di nascosto ed hai. un quadrifoglio in bocca. e te lo mangerei. Ho aspettato questo giorno. ed ora tu sei qui. E guarda come sei. piu' incantevole. sei quello che non sa. di regole e di fragole. lo vedi come sei?. Inconsapevole. er questo ti vorrei. e dove sei?. So dove sei. nella porta accanto. nella porta accanto. Il tuo unico difetto. e' di non svegliarti accanto a me. Ti prendo come sei. ariete o vergine. vestiti e scatole. ma riempirle di fragole. e dimmi che non sei. piu' irraggiungibile. perche' io ti vorrei. e dove sei?. So dove sei. nella porta accanto. nella porta accanto. E so dove sei. nella porta accanto. forse esisti per davvero
2,laura-pausini,Nessuno Sa,Nessuno sa. da dove vengono. come si fa. a farle smettere. sono domande. o piccole paure. Nessuno sa. se una rivincita. esiste già. dentro una perdita. ma se è così. mi gioco anche il dolore. Quando il mondo. ti volta la faccia. alzi il dito. o allarghi le braccia. Viva il tormento. di chi si chiede. e le risposte. di chi ci crede. quanto ti manca per dire. che sei felice. Resta l'amore. o chi te lo leva. lasci un amico. chi lo sembrava. quanto ti manca davvero. ad amare la vita. nessuno sa. La verità. è in chi non giudica. nessuno sa. qualcuno immagina. se non c'è via. forse c'è via d'uscita. Quando il mondo ci alza. le spalle. tu ti indigni o implori. le stelle. Viva il talento. di chi si chiede. e le risposte. di chi ci crede. quanto ti manca. per dirmi. che sei felice. Meglio i vent'anni. o chi li rivive. sbaglia una legge. o chi se la scrive. Quanto ti manca davvero. ad amare la vita. Nessuno sa (nessuno sa). nessuno. sa
2,laura-pausini,Niebla Gris,Esta niebla gris se despejará. Solo por ti. La certeza ahora es aquello que. No existe en mí. Más la necesito y. La siento. Realmente si me dices tú. You are beautiful as I know you. You are beautiful as I know you. Una trampa oculta o mi fantasía. Parecerá. Ese amor que en mí es más irracional. Del que me das. Yo te necesito y. Me encuentro. Tan solo si me dices tú. You are beautiful as I know you. You are beautiful as I know you. Tú no uses la razón ni el sentido des. Al como ni al porqué. Será mi vanidad. Será que me hace bien. Ahora. Si escucho aún (si escucho aún). You are beautiful as I know you. You are beautiful as I know you. Cause you are beautiful as I know you. (Ni el sentido des. Al como ni al porqué. Será mi vanidad. Será que me hace bien). You are beautiful as I know you. You are beautiful. You are beautiful. You are beautiful. You are beautiful. Say you are beautiful. As I know you
2,laura-pausini,No És,"Es una pasión revoltosa. Un buen sentimiento. La mirada y la idea. Que nunca reposa. Es la vida que pasa. Es la cura del tiempo. La más grande. Posibilidad. No es una apuesta. Ni una revancha. No es la impostura. De quien nunca duda. No es la victoria. El aplauso del mundo. De lo que sucede. El sentido profundo. El hilo de una cometa. Un equilibrio sutil. No es el qué sino el cómo. Entre el principio y el fin. No es de muchos ni pocos. Es sólo de algunos. Una conquista. Una necesidad. No es una misión. Ni tampoco es un juego. No es qué te importa. No es me da igual. No es convencerse. De que todo vale. No es llegar a viejo. Cambiando canales. Oir y prestar atención. Embriagarse de amor. Es una fijación. Y el oficio que elijo. De la tinta cerrada. Al papel en que escribo. Hacerme más digna. Es por lo que vivo. No es la victoria. El aplauso del mundo. De lo que sucede. El sentido profundo. No es.... No es convencerse. De que todo vale. No es llegar a viejo. Cambiando canales. No es la victoria. El aplauso del mundo. De lo que sucede. El sentido, sentido profundo.. . da JP pausini =D"
2,laura-pausini,No Me Lo Puedo Explicar,"Me falta un poco el aire que soplaba. O simplemente tu espalda blanca.... na na na na na na na na. Y ese reloj ya no andaba. De mañana a tarde siempre se paraba. Como yo el te miraba. Nunca llorarè por ti. A pesar de lo que un tiempo fuì.... no no no no no no no no. Si, lo admito, alguna vez. Te pienso pero. No me tocas mas. Solo que pensaba lo inùtil que es desvariar. Y creer que estoy bien cuando es invierno pero tu. No me das tu amor constante. No me abrazas y repites que soy grande. Me recuerdas que revivo en muchas cosas.... na na na na na na na na. Casa, viajes, coches, libros, paginas de diario. Que aun si ya no valgo nada por lo menos yo. Te permito caminar. Y si quieres te regalo sol y mar. Excusa, sabes, no quisiera molestar. Pero como esto puede acabar. No me lo puedo explicar. Yo no lo puedo explicar. La negra noche y la luna llena. Nos ofrecìan sòlo un poco de atmosfera. Yo lo amo todavia. Cada detalle es aire que me falta. Y si estoy asì es por la primavera. Pero sé que es una excusa.... Solo que pensaba lo inùtil que es desvariar. Y creer que estoy bien cuando es invierno pero tu. No me das tu amor constante. No me abrazas y repites que soy grande. Me recuerdas que revivo en muchas cosas.... na na na na na na na na. Casa, viajes, coches, libros, paginas de diario. Que aun si ya no valgo nada por lo menos yo. Te permito caminar. Solo que pensaba lo inùtil que es desvariar. Y creer que estoy bien cuando es invierno pero tu. No me das tu amor constante. No me abrazas y repites que soy grande. Me recuerdas que revivo en muchas cosas.... na na na na na na na na. Casa, viajes, coches, libros, paginas de diario. Que aun si ya no valgo nada por lo menos yo. Te permito caminar. Y si quieres te regalo sol y mar. Excusa, sabes, no quisiera molestar. Pero como esto puede acabar. Pero como esto puede acabar. Pero como esto puede acabar"
2,laura-pausini,No Primeiro Olhar,"Como quando eu adormeço e viajo ao lado seu. Que por mim está sempre acordada. Assim como não tranco mais nenhum segredo meu. Porque você nunca vai abrir. Se é cedo pra. Acreditar?. É simples e. Tão claro já. E na verdade do primeiro olhar. Eu sei se nesse olhar já vai valer a pena. Cedo pra. Acontecer?. Não quero mais. Me esconder. E na verdade do primeiro olhar. E na certeza do primeiro olhar. Bem cedo. Como quando eu me lanço. E quero só você. Preparando o meu pára-quedas.... De cara limpa e sem nenhuma pose. Estou aqui. Porque sei que não vai me julgar. Se é cedo pra. Acreditar?. É simples e. Tão claro já. E na verdade do primeiro olhar. Eu sei se nesse olhar já vai valer a pena. Cedo pra. Acontecer?. Não quero mais. Me defender. E na verdade do primeiro olhar. E na certeza do primeiro olhar. Sem medo. Súbito. Eu já sei escolher. E amar o que é meu. Saber se existe um risco. Ou se o destino nos venceu. E sabe, eu sou assim. Meu instinto é assim. Tão cedo. E na verdade do primeiro olhar. Eu sei se nesse olhar já vai valer a pena. Cedo é. Mais simples que. Esperar. Mas eu já sei. E na verdade do primeiro olhar. E na certeza do primeiro olhar. Sem medo, súbito. Mas súbito"
2,laura-pausini,No River Is Wilder,"[Intro]. All of the wind. That I thought I wanted. To run away out of my soul. Finally drags me. Finally saves me. Right in time my heart can feel you. Next to me. [Verse 1]. Look and you'll see. That love is so cruel. But you come to stay. And take control. You finally embrace me. You finally save me. Right in time my eyes can see you. Next to me, next to me. [Chorus]. No river is wilder. Than my philosophy. Hold me that I'll be. A shelter for you. I won't let you let you doubt again. Because the truth is what I give. Come back to see your love for me. Promise me to be. The promise that I need. [Verse 2]. All of the wings. That I thought were bonded. That threw away. My whole damn world. Finally fly me. And finally save me. Right in time my heart can feel you next to me. Just next to me. [Chorus]. No river is wilder. Than my philosophy. Catch me then I'll be. A shelter for you. I'll let the dream come true. Because the truth is what I need. Come back to see your love for me. [Bridge]. No river is wilder. No reason is righter. I won't let you down again. Because the truth is what I give. Come back to see your love I need. Promise you to be. The promise that I need. [Outro]. All of the love. That I though I missed out. Has found its way. To warm the cold. Finally wants me. Finally saves me. Right in time my soul will love you. Eternally"
2,laura-pausini,Non C'è,"Tu non rispondi più al telefono. E appendi al filo ogni speranza mia. Io non avrei creduto mai di poter perder la testa per te. E all'improviso sei fuggito via. Lasciando il vuoto in questa vita mia. Senza risposte ai miei perché. Adesso cosa mi resta di te?. Non c'è... non c'è il profumo della tua pelle. Non c'è... il respiro di te sul viso. Non c'è... la tua bocca di fragola. Non c'è... il dolce miele dei tuoi capelli. Non c'è... che il veleno di te sul cuore. Non c'è... via d'uscita per questo amore. Non c'è... non c'è vita per me, più. Non c'è... non c'è altra ragione che mi liberi l'anima. Incatenata a notti di follia. Anche in prigione me ne andrei per te. Solo una vita non basta per me. E anche l'estate ha le sue nuvole. E tu sei l'uragano contro me. Strappando i sogni nei giorni miei te ne sei andato di fretta perché. Non c'è... non c'è che il veleno di te sul cuore. Non c'è... via d'uscita per questo amore. Non c'è... non c'è vita per me più. Non c'è... non c'è altra ragione per me. Se esiste un Dio no può scordarsi di me anche se. Fra lui e me c'è un cielo nero nero senza fine. Lo pregherò, lo cercherò e lo giuro ti troverò. Dovessi entrare in altre dieci cento mille vite. In questa vita buia senza di te sento che. Ormai per me sei diventato l'unica ragione. Se c'è un confine nell'amore giuro lo passerò. E nell'imenso vuoto di quei giorni senza fine ti amerò. Come la prima volta a casa tua. Ogni tuo gesto mi portava via. Sentivo perdermi dentro di te. Non c'è... non c'è il profumo della tua pelle. Non c'è... il respiro di te sul viso. Non c'è... la tua bocca di fragola. Non c'è... il dolce miele dei tuoi capelli. Non c'è... non c'è il veleno di te nel cuore. Non c'è... non c'è via d'uscita per questo amore. Non c'è... non c'è vita per me più. Non c'è... non c'è altra ragione per me. Non c'è... non c'è il veleno di te nel cuore. Non c'è... non c'è via d'uscita per questo amore. Non c'è... non c'è vita per me più. Non c'è... non c'è altra ragione per me"
2,laura-pausini,Non C'è / Se Fué (Com Marc Anthony),"Tu non rispondi più al telefono. E appendi al filo ogni speranza mia. Io non avrei creduto mai di poter perder la testa per te. Porque de pronto ya no me quería. Porque mi vida se quedó vacía. Nadie contesta mis preguntas, porque. Nada me queda, sin él. Se fue. Se fue, el perfume de sus cabellos. Se fue, el murmullo de su silencio. Se fue, su sonrisa de fábula. Se fue, la dulce miel que probé en sus labios. . . . Incatenata a notti di follia. Anche in prigione me ne andrei per te. Solo una vita non basta per me. En mi verano ya no sale el sol. (Ya no sale el sol). Con su tormenta, todo destruyó. Rompiendo en mil pedazos. esos sueños que construimos, ayer!. Se fue. Se fue, el perfume de sus cabellos. Se fue, el murmullo de su silencio. . Si existe Dios, debe acordarse de mí. Aunque se, que entre él y yo. El cielo tiene solo nubes negras. Le rogaré, le buscaré, lo juro, le encontraré. Aunque tuviera que buscar en un millón de estrellas. En esta vida obscura, absurda sin él. Siento que. Se ha convertido en centro y fin de todo mi universo. Si tiene límite, el amor, lo pasaría por él. Y en el vacío inmenso de mis noches, yo le siento. Se fue. Che il veleno di te nel cuore. Se fue. Se fue"
2,laura-pausini,Non È Detto,"E tu cos'aspettavi. A dirmi quello che dovevi dire?. A non rischiare niente. Non vai all'inferno e neache sull'altare. E noi così distanti. A sopportarci con educazione. La colpa non esiste. Ma ognuno prenda la sua direzione. Perdonami per questi giorni. Non li ho saputi raccontare. Avevo un indirizzo nuovo. E un posto per scappare. E non è detto che mi manchi sempre. Le cose cambiano improvvisamente. E certi angoli di notte non avranno luce mai. E non è detto che non provo niente. Se tengo gli occhi sul tuo sguardo assente. E se mi fido della forza di un ricordo. Casomai. Prenditi l'ombrello. Che sia il riparo sotto la tempesta. Se quello che ti devo. È avere il cuore dalla parte giusta. Perdonami per questi giorni. Non li ho saputi raccontare. Ho un treno verso l'aeroporto. E un volo tra due ore. E non è detto che mi manchi sempre. Le cose cambiano improvvisamente. E certi angoli di notte non avranno luce mai. E non è detto che non provo niente. Se tengo gli occhi sul tuo sguardo assente. Perché mi fido della forza di un ricordo. Casomai. E non è detto, e non è detto. E non è detto, e non è detto. Ma chi l'ha detto che non provo niente. Quello che è stato rimarrà importante. Come la piccola speranza che ci serve e che ti dai. Perdonami per questi giorni. Non ho saputo come fare"
2,laura-pausini,Non Ho Mai Smesso,"Mi ritrovo qui su questo palcoscenico, di nuovo io. Mi ritrovi qui perchè il tuo appuntamento. Adesso è uguale al mio. Hai visto il giorno della mia partenza. Nel mio ritorno c'è la tua poesia. Stare lontani è stata una esperienza, comunque sia. Non ho mai smesso di amare te. Non ho mai tolto un pensiero a te. Non ho mai smesso. Ho cercato la bellezza e l'ha trovata in fondo alla semplicità. Ho cercato il mio passato perchè me hanno detto che così si fa. Cerchiamo tutti la strada del bene. E la troviamo nelle vite altrui. E questa notte adesso ci appartiene. Non ho mai smesso di amare te. Non darei qualcosa che non c'è. E al modo mio (al modo mio). So bene quanta fantasia ci vuole per partire. Si ritorna solo andando via. Di nuovo io (di nuovo io). Di nuovo tu (di nuovo tu). C'è chi si aspetta ad occhi aperti e non si perde più. Non perde più. Non ho mai smesso di amare te. Non ho mai tolto un pensiero a te. Non ho mai smesso. Io sono così. Mi hai chiesto torna, mentre erò già qui"
2,laura-pausini,Non Me Lo So Spiegare,"Un po' mi manca l'aria che tirava. O semplicemente la tua bianca schiena..nananana. E quell'orologio non girava. Stava fermo sempre da mattina a sera.. Come me lui ti fissava. Io non piango mai per te. Non farò niente di simile...nononono. Si, lo ammetto, un po' ti penso. Ma mi scanso. Non mi tocchi più. Solo che pensavo a quanto è inutile farneticare. E credere di stare bene quando è inverno e te. Togli le tue mani calde. Non mi abbracci e mi ripeti che son grande,. Mi ricordi che rivivo in tante cose...nananana. Case, libri, auto, viaggi, fogli di giornale. Che anche se non valgo niente perlomeno a te. Ti permetto di sognare. E se hai voglia, di lasciarti camminare. Scusa, sai, non ti vorrei mai disturbari. Ma vuoi dirmi come questo può finire?. Non me lo so spiegare. Io ..no me lo so spiegare. La notte fonda e la luna piena. Ci offrivano da dono solo l'atmosfera. Ma l'amavo e l'amo ancora. Ogni dettaglio è aria che mi manca. E se sto così..sarà la primavera... Ma non regge più la scusa no no. Solo che pensavo a quanto è inutile farmeticare. E credere di stare bene quando è inverno e te. Togli le tue mani cale. Non mi abbracci e mi ripeti che son grande,. Mi ricordi che rivivo in tante cose...nananana. Case, libri, auto, viaggi, fogli di giornale. Che anche se non valgo niente perlomeno a te. Ti permetto di sognare... Solo che pensavo a quanto è inutile farmeticare. E credere di stare bene quando è inverno e te. Togli le tue mani calde. Non mi abbracci e mi riperti che son grande,. Mi ricordi che rivivo in tante cose...nananana. Case, libri, auto, viaggi, fogli di giornale. Che anche se non valgo niente perlomeno a te. Ti permetto di sognare. E se hai voglia, di lasciarti camminare. Scusa, sai, non ti vorrei mai disturbari. Ma vuoi dirmi come questo può finire?(3x)poi finire"
2,laura-pausini,Non Sono Lei,"Ti ho avuto qui tra le mani. Qui... Eri. Testardo tu legge dettavi. Fino a ieri.. Come il vento porta via. Cose che non pesano. Un momento ci bastò,. Ci separò.. Non sono come lei. Che non protesta mai. Ama come sei,. Non contraddice.. Io non sono come lei,. Che aspetta quando vai. Ti giustifica infelice.. Non sono lei.. Ho scelto ormai di continuare,. Accendendo soltanto una piccola luce per me.. Nel buio sai, si può brillare. Meglio che al sole.. Come il vento porto via. Cose che mi pesano. Se mi oriento altrove andrò,. Perchè lo so.. Io non sono come lei,. Che non si stacca mai,. Ti segue dove sei. Come un oggetto.. Io non sono come vuoi,. Un inganno, e non so mai. Dirti una bugia. Senza rispetto. E gentili avvertenze.. Non sono più lei. Ho altre esigenze. In cui non ci sei.. Io non sono. Che non contesta mai. Ama come sei. Non contraddice. Io non sono come lei,. Che aspetta quando vai. Ti giustifica.. Io non sono come lei. Che ti si addice. Non si ribella mai. Non sono più lei. Lì messa in cornice immobile. Infelice. Non sono lei. Infelice. Non sono lei"
2,laura-pausini,Notte,La notte si tinge di rosa. E sulla tua mano un'altra riposa. La notte è bianco cuscino. Miniera di sogni per ogni bambino. Manto discreto che avvolge gli amori. Esalta il silenzio nasconde I dolori. Libera molto I pensieri più grandi. Che vivono sempre nel fondo del cuore. La notte è triste poesia. Due note alla luna che scivola via. Canzone di poveri cuori. Che hanno perso l'amore e restano soli. Grande è il silenzio se si resta soli. La notte è nemica di sogni di ieri. E non è più l'innocenza o l'amore. E nera compagna di pianto e dolore. La notte è triste poesia. Due note alla luna che scivola via. Canzone di poveri cuori. Che hanno perso l'amore e restano soli
2,laura-pausini,Novo,"Só bastou seu olhar magnético. Sem respiro nenhum você me deixou. Quando o ritmo da música começou. No teu corpo o meu corpo se abandonou. Você e eu conectados. Já me esqueço de todo o meu pudor. Você e eu apaixonados. Nada mais existe ao meu redor. Ao meu redor. Seu feitiço me faz renascer. Porque sinto forte no meu ser. Que você me quer. Este é um feitiço pra viver. O que espero vai acontecer. No teu jogo quero me perder. Oh oh oh oh oh oh. É um feeling novo. Oh oh oh oh oh oh. É um feeling novo. Me desperto e de novo vejo você. (Vejo você). Depois rimos e somos tão cúmplices. (Somos cúmplices). O que sinto já cresce dentro de mim. (Eu já sinto em mim). É uma nova vertigem que não tem fim. (Que não tem fim, que não tem fim). Você e eu conectados. Já me esqueço de todo o meu pudor. Você e eu apaixonados. Nada mais existe ao meu redor. Seu feitiço me faz renascer. Porque sinto forte no meu ser. Que você me quer. Este é um feitiço pra viver. O que espero vai acontecer. No teu jogo quero me perder. Oh oh oh oh oh oh. É um feeling novo. Oh oh oh oh oh oh. É um feeling novo. É um feeling. É um feeling novo. É um feeling. É um feeling novo. Novo. Seu feitiço me faz renascer. Porque sinto forte no meu ser. (No meu ser...). Que você me quer. Este é um feitiço pra viver. O que espero vai acontecer. No teu jogo quero me perder. (Me perder...). No teu corpo. O meu corpo se abandonou. Se abandonou, se abandonou, se abandonou. Você e eu conectados. Você e eu apaixonados. Isso é o que quero. É tudo que eu quero, amor. Oh oh oh oh oh oh. Quero amor"
2,laura-pausini,Novo (Feat. Simone e Simaria),"Laura. Brasil. Simone. Simaria. Itália. Só bastou seu olhar magnético. Sem respiro nenhum. você me deixou. Quando o ritmo da música começou. no teu corpo meu corpo. se abandonou. Você e eu conectados. já me esqueço de todo o meu pudor. Você e eu apaixonados. nada mais existe. ao meu redor. Eres un hechizo para mí. ¿Como fue posible antes de tí. el sobrevivir?. Eres un hechizo e ya lo sé. Lo que espero está por suceder. En tu juego yo me perderé. oh oh oh. oh oh oh oh oh. oh oh oh. oh oh oh oh oh. é um feeling novo. oh oh oh. oh oh oh oh oh. oh oh oh. oh oh oh oh oh. é um feeling novo. Me desperto e de novo vejo você. depois rimos e somos. tão cúmplices (somos cúmplices). O que sinto já cresce dentro de mim (eu já sinto em mim). é uma nova vertigem. que não tem fim (que não tem fim). Você e eu conectados. já me esqueço de todo o meu pudor. Você e eu apaixonados. nada mais existe. ao meu redor. Eres un hechizo para mí. ¿Como fue posible antes de tí. el sobrevivir?. Eres un hechizo e ya lo sé. Lo que espero está por suceder. En tu juego yo me perderé. oh oh oh. oh oh oh oh oh. oh oh oh. é um feeling novo. oh oh oh. oh oh oh oh oh. oh oh oh. é um feeling novo. é um feeling. é um feeling novo. é um feeling. é um feeling novo. novo. Eres un hechizo para mí. ¿Como fue posible antes de tí. (Como fue posible) el sobrevivir?. Eres un hechizo e ya lo sé. Lo que espero está por suceder. En tu juego yo me perderé. No teu corpo. O meu corpo se abandonou (se abandonou). Você e eu conectados. Você e eu apaixonados. Isso é o que quero (é tudo o que quero, amor). oh oh oh oh oh oh oh oh. oh oh oh oh oh oh oh oh. Amor, amor, amor, ai amor. Quero amor"
2,laura-pausini,Nuestro Amor de Cada Día,"Hemos llegado hasta aquí. Cuando yo apenas lo creía. Yo prisionera de un fracaso. y tú el guardián de mis heridas. Nos construimos siendo dos. Y ahora ya no nos contamos. Alguien se marcha y otros duermen, tú y yo no. . . . . Y desde ese instante mi suerte cambió. Se haya en cualquier sitio nuestro amor de cada día. Me transporta en tu aeroplano a donde nadie iría. Cuando tus gestos son de terciopelo. Cómo mimosas durante febrero. Con tu simplicidad. Discretamente a poco a poco. Crecieron nuestros sentimientos. No necesito un documento para amar. . . Se haya en cualquier sitio nuestro amor de cada día. En las decisiones y caprichos de esta vida. Cuando me abrazas y no me lo espero. Cuando me das mimosas en febrero. Con tu simplicidad. Ésto hoy te doy. Te desvelo cómo soy. Con mis ojos siempre atentos que. Te conquistas con tu amor. Sí, ésto hoy te doy. Con mi empeño y no me voy. Nadie es mejor que tú. Nadie es mejor que tú. Se haya en cualquier sitio nuestro amor de cada día. Si lees el título de esta canción. En cómo te la estoy cantando yo. Y en un obstáculo que encontrarás. Y en la simplicidad. Fueron creciendo poco a poco. Los hijos y los sentimientos. No necesito un documento para amar. Cada día. sí, cada día"
2,laura-pausini,Nuevo,"Me miraste, atrapaste mi corazón. Yo que nunca en mi vida perdí el control. Nos pegamos, bailamos esa canción. En tus manos mi cuerpo se abandonó. Tú y yo conectados. Sin pensarlo todo sucedió. Tú y yo enamorados. Apagamos todo. Alrededor. Eres un hechizo para mí. ¿Cómo fue posible antes de ti. El sobrevivir?. Eres un hechizo y ya lo sé. Lo que espero está por suceder. En tu juego yo me perderé. Es un feeling nuevo. Es un feeling nuevo. Me levanto contigo al amanecer (amanecer). Otra vez quiero hacer lo que hice ayer (que te hice ayer). Lo que siento por ti va creciendo más (va creciendo más). Me pregunto ¿Qué pasa. Porque será? (¿Porque será?). Tú y yo conectados. Sin pensarlo todo sucedió. Tú y yo enamorados. Apagamos todo alrededor. Eres un hechizo para mí. ¿Cómo fue posible antes de ti. El sobrevivir?. Eres un hechizo y ya lo sé. Lo que espero está por suceder. En tu juego yo me perderé. Es un feeling nuevo. Es un feeling nuevo. Es un feeling, es un feeling nuevo. Es un feeling, es un feeling nuevo. Nuevo. Eres un hechizo para mí. ¿Cómo fue posible antes de ti. El sobrevivir?. Eres un hechizo y ya lo sé. Lo que espero está por suceder. En tu juego yo me perderé. Me miraste. Y atrapaste mi corazón, mi corazón. Mi corazón, mi corazón. Tú y yo conectados. Tú y yo enamorados. Esto es lo que quiero. Es todo lo que quiero yo. Tú y yo"
2,laura-pausini,Ogni Colore Al Cielo,per te mi spoglierei. col gesto più segreto. con l'intima certezza. che ora siamo in due. e ti racconterei. di tutto il mio passato. quello dove non hai camminato. quello che un giorno sarai. per te io ruberò. ogni colore al cielo. dipingerò i miei piedi. e ti raggiungerò. per lasciare una traccia e un sentiero. che mi riporti da te. e non avrò paura di volare in alto. e disegnando un arco mi ritroverò. sulle tue ali grandi che mi prenderanno. come si appoggia un fi ore sopra un ramo. come un rumore muore e poi silenzio c'è. io mi trascurerei. se non ti avessi accanto. mi sentirei incompleta. in compagnia di me. sono un libro interrotto e incompiuto. da sempre in attesa di te. e non avrò paura di volarti accanto. e disegnando un arco mi ritroverò. sulle tue mani grandi che mi salveranno. io ti dirò soltanto che ti amo. e tu sarai la cura per rinascere. e non avrò paura di volerti accanto. e con un lungo salto mi ritroverò. sulle tue ali grandi che ci porteranno. fi no a una luce pura da dividere. restituiremo insieme. ogni colore al cielo. al cielo il suo colore. a noi bastiamo noi
2,laura-pausini,Ognuno Ha La Sua Matita,"Evitando frasi inutili. e comportamenti stupidi. mi scuso. di ogni gesto inconsapevole. mi ritengo io colpevole. e mi scuso. se ti ho deluso. Toglimi. il peso che porto addosso. tu che puoi. Nel caso che ci tieni a me. deponi le armi un momento. e guarda se. a mio favore non c'è. almeno un altro argomento. E'maldestro il mio chiedere. incurante delle regole. ma onesto. è onesto. se un terreno così fertile. io l'ho reso a volte fragile. mi scuso. per questo. Toglimi. i vestiti che porto addosso. tu che puoi. Se è vero che ci tieni a me. deponi le armi un momento. e guarda che. mi attendo da te. soltanto un po'di buonsenso. Non ci sono istruzioni. per l'uso della vita. ognuno ha la sua. matita. Ahah,ahah. soltanto un po' di buonsenso(soltanto un po' di buonsenso). soltanto un po' di consenso. Adesso fammi un favore. ascolta questa canzone. è un tuono che spacca il cemento (spacca il cemento). Tu usi troppe parole. dosi poco il silenzi. deponi le armi un momento. Non ci sono istruzioni. per l'uso della vita. ognuno ha la sua. matita"
